frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma,replicate,sas_rdc_rmsd,selection_rank
37858,1,1.047,0.953,-6.782999999999987,7.711999999999989,7.712,14.700999999999993,7.918000000000006,7,2.378,20
46488,1,1.151,0.692,20.406000000000006,65.50200000000001,65.502,-26.881,-6.474999999999994,8,2.38,1
27886,1,0.767,0.998,58.077,10.649000000000001,10.649,-45.25,12.826999999999998,8,2.38,2
44303,1,1.942,1.1,-38.393,79.62400000000002,79.624,28.054000000000002,-10.338999999999999,8,2.38,3
49009,1,1.136,0.825,-31.242999999999995,45.92500000000001,45.925,11.973000000000013,-19.27000000000001,8,2.38,4
44176,1,1.288,1.115,-37.158000000000015,72.56299999999999,72.563,18.413999999999987,-18.744,8,2.38,5
24844,1,1.063,0.603,-66.832,-34.203,34.203,86.19900000000001,19.36700000000002,8,2.38,6
48779,1,1.05,0.741,41.054,65.64499999999998,65.645,28.63300000000001,69.68700000000001,8,2.38,7
49445,1,0.604,1.024,-76.418,11.34299999999999,11.343,64.07400000000001,-12.343999999999994,8,2.38,8
39697,1,1.193,0.738,4.4950000000000045,76.14699999999999,76.147,-30.61699999999999,-26.122000000000014,8,2.38,9
12120,1,1.134,0.925,-32.518,42.501000000000005,42.501,5.878999999999991,-26.63900000000001,8,2.38,10
36312,1,1.15,1.068,7.787000000000006,79.77499999999998,79.775,-24.52000000000001,-16.733000000000004,8,2.38,11
12585,1,1.141,0.814,28.251000000000005,95.90199999999999,95.902,44.610000000000014,72.86099999999999,8,2.38,12
45048,1,1.185,0.948,-34.16,83.28300000000002,83.283,-5.437000000000012,-39.59700000000001,8,2.38,13
13021,1,1.155,1.09,20.191000000000003,13.955000000000013,13.955,-34.71600000000001,-14.525000000000006,8,2.38,14
48861,1,1.48,0.956,33.25200000000001,89.481,89.481,37.327,70.57900000000001,8,2.38,15
47877,1,0.947,1.006,-22.24199999999999,4.753999999999991,4.754,21.647999999999996,-0.5939999999999941,8,2.38,16
44855,1,2.027,1.255,-27.599999999999994,76.053,76.053,6.432999999999993,-21.167,8,2.38,17
43039,1,1.244,1.212,-54.348,15.384000000000015,15.384,45.84899999999999,-8.498999999999995,8,2.38,18
36311,1,0.913,0.893,7.974999999999994,83.11099999999999,83.111,-21.549000000000007,-13.574000000000012,8,2.38,19
12513,1,1.337,1.118,2.1200000000000045,39.84100000000001,39.841,-29.903999999999996,-27.783999999999992,8,2.38,20
44295,1,1.305,0.981,-31.704999999999984,73.25200000000001,73.252,17.379999999999995,-14.324999999999989,9,2.382,1
45048,1,1.185,0.948,-34.16,83.28300000000002,83.283,-5.437000000000012,-39.59700000000001,9,2.382,2
44855,1,2.027,1.255,-27.599999999999994,76.053,76.053,6.432999999999993,-21.167,9,2.382,3
43376,1,1.248,1.376,-15.156000000000006,51.94200000000001,51.942,-36.587999999999994,-51.744,9,2.382,4
47870,1,0.8,0.934,56.24600000000001,3.655000000000001,3.655,-62.64500000000001,-6.399000000000001,9,2.382,5
46812,1,1.208,0.783,23.762,61.173,61.173,-40.56900000000002,-16.807000000000016,9,2.382,6
44322,1,1.576,1.376,-35.434,89.52600000000001,89.526,24.093999999999994,-11.340000000000003,9,2.382,7
